Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
AccountDescriptiveName,Account,account,String,True,False,,Attribute,"The descriptive name of the Customer account.
"
AdGroupId,Ad group ID,adGroupID,Long,True,False,,Attribute,"The ID of the AdGroup.
"
AdGroupName,Ad group,adGroup,String,True,False,,Attribute,"The name of the AdGroup.
"
AdGroupStatus,Ad group state,adGroupState,AdGroupStatus,True,False,"UNKNOWN / unknown
ENABLED / enabled
PAUSED / paused
REMOVED / removed
",Attribute,"Status of the ad group.
"
AdNetworkType1,Network,network,AdNetworkType1,True,False,"UNKNOWN / unknown
SEARCH / Search Network
CONTENT / Display Network
YOUTUBE_SEARCH / YouTube Search
YOUTUBE_WATCH / YouTube Videos
",Segment,"First level network type.
"
AdNetworkType2,Network (with search partners),networkWithSearchPartners,AdNetworkType2,True,False,"UNKNOWN / unknown
SEARCH / Google search
SEARCH_PARTNERS / Search partners
CONTENT / Display Network
YOUTUBE_SEARCH / YouTube Search
YOUTUBE_WATCH / YouTube Videos
",Segment,"Second level network type (includes search partners).
"
AllConversionRate,All conv. rate,allConvRate,Double,True,False,,Metric,"AllConversions divided by total clicks that can be conversion-tracked. This is how often a click on your ad resulted in a conversion. Percentage returned as ""x.xx%"".
"
AllConversions,All conv.,allConv,Double,True,False,,Metric,"Best estimate of the total number of conversions that AdWords drives. Includes website, cross-device, and phone call conversions.
"
AllConversionValue,All conv. value,allConvValue,Double,True,False,,Metric,"The total value of all of your conversions, including those that are estimated.
"
AverageCost,Avg. Cost,avgCost,Money,True,False,,Metric,"The average amount you pay per interaction. This amount is the total cost of your ads divided by the total number of interactions.
"
AverageCpc,Avg. CPC,avgCPC,Money,True,False,,Metric,"The total cost of all clicks divided by the total number of clicks received.
"
AverageCpe,Avg. CPE,avgCPE,Double,True,False,,Metric,"The average amount that you’ve been charged for an ad engagement. This amount is the total cost of all ad engagements divided by the total number of ad engagements.
"
AverageCpm,Avg. CPM,avgCPM,Money,True,False,,Metric,"Average Cost-per-thousand impressions (CPM).
"
AverageCpv,Avg. CPV,avgCPV,Double,True,False,,Metric,"The average amount you pay each time someone views your ad. The average CPV is defined by the total cost of all ad views divided by the number of views.
"
AveragePosition,Avg. position,avgPosition,Double,True,False,,Metric,"Your ad's position relative to those of other advertisers.
"
CampaignId,Campaign ID,campaignID,Long,True,False,,Attribute,"The ID of the Campaign.
"
CampaignName,Campaign,campaign,String,True,False,,Attribute,"The name of the Campaign.
"
CampaignStatus,Campaign state,campaignState,CampaignStatus,True,False,"UNKNOWN / unknown
ENABLED / enabled
PAUSED / paused
REMOVED / removed
",Attribute,"The status of the Campaign.
"
ClickConversionRate,Click conversion rate,clickConversionRate,Double,True,False,,Metric,"The number of converted clicks divided by your total clicks that can be tracked to a conversion. This is how often a click on your ad resulted in a conversion. Percentage returned as ""x.xx%"".
"
Clicks,Clicks,clicks,Long,True,False,,Metric,"The number of clicks.
"
