Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
AccountCurrencyCode,Currency,currency,String,True,False,,Attribute,"The currency of the Customer account.
"
AccountDescriptiveName,Account,account,String,True,False,,Attribute,"The descriptive name of the Customer account.
"
AccountTimeZoneId,Time zone,timeZone,String,True,False,,Attribute,"Name of the timezone selected for the Customer account. For example: ""(GMT-05:00) Eastern Time"". This field does not reflect the current state of daylight saving time for the timezone.
"
AdFormat,Ad type,adType,AdFormat,True,False,"UNKNOWN / unknown
TEXT / text
IMAGE / image
DYNAMIC_IMAGE / dynamic_image
FLASH / flash
VIDEO / video
HTML / html
AUDIO / audio
COMPOSITE / composite
PRINT / print
",Segment,"The ad type.
"
AdGroupId,Ad group ID,adGroupID,Long,True,False,,Attribute,"The ID of the AdGroup.
"
AdGroupName,Ad group,adGroup,String,True,False,,Attribute,"The name of the AdGroup.
"
AdGroupStatus,Ad group state,adGroupState,AdGroupStatus,True,False,"UNKNOWN / unknown
ENABLED / enabled
PAUSED / paused
REMOVED / removed
",Attribute,"Status of the ad group.
"
AdNetworkType1,Network,network,AdNetworkType1,True,False,"UNKNOWN / unknown
SEARCH / Search Network
CONTENT / Display Network
YOUTUBE_SEARCH / YouTube Search
YOUTUBE_WATCH / YouTube Videos
",Segment,"First level network type.
"
AdNetworkType2,Network (with search partners),networkWithSearchPartners,AdNetworkType2,True,False,"UNKNOWN / unknown
SEARCH / Google search
SEARCH_PARTNERS / Search partners
CONTENT / Display Network
YOUTUBE_SEARCH / YouTube Search
YOUTUBE_WATCH / YouTube Videos
",Segment,"Second level network type (includes search partners).
"
AllConversionRate,All conv. rate,allConvRate,Double,True,False,,Metric,"AllConversions divided by total clicks that can be conversion-tracked. This is how often a click on your ad resulted in a conversion. Percentage returned as ""x.xx%"".
"
AllConversions,All conv.,allConv,Double,True,False,,Metric,"Best estimate of the total number of conversions that AdWords drives. Includes website, cross-device, and phone call conversions.
"
AllConversionValue,All conv. value,allConvValue,Double,True,False,,Metric,"The total value of all of your conversions, including those that are estimated.
"
AverageCost,Avg. Cost,avgCost,Money,True,False,,Metric,"The average amount you pay per interaction. This amount is the total cost of your ads divided by the total number of interactions.
"
AverageCpc,Avg. CPC,avgCPC,Money,True,False,,Metric,"The total cost of all clicks divided by the total number of clicks received.
"
AverageCpe,Avg. CPE,avgCPE,Double,True,False,,Metric,"The average amount that you’ve been charged for an ad engagement. This amount is the total cost of all ad engagements divided by the total number of ad engagements.
"
AverageCpm,Avg. CPM,avgCPM,Money,True,False,,Metric,"Average Cost-per-thousand impressions (CPM).
"
AverageCpv,Avg. CPV,avgCPV,Double,True,False,,Metric,"The average amount you pay each time someone views your ad. The average CPV is defined by the total cost of all ad views divided by the number of views.
"
AveragePosition,Avg. position,avgPosition,Double,True,False,,Metric,"Your ad's position relative to those of other advertisers.
"
CampaignId,Campaign ID,campaignID,Long,True,False,,Attribute,"The ID of the Campaign.
"
CampaignName,Campaign,campaign,String,True,False,,Attribute,"The name of the Campaign.
"
CampaignStatus,Campaign state,campaignState,CampaignStatus,True,False,"UNKNOWN / unknown
ENABLED / enabled
PAUSED / paused
REMOVED / removed
",Attribute,"The status of the Campaign.
"
ClickConversionRate,Click conversion rate,clickConversionRate,Double,True,False,,Metric,"The number of converted clicks divided by your total clicks that can be tracked to a conversion. This is how often a click on your ad resulted in a conversion. Percentage returned as ""x.xx%"".
"
Clicks,Clicks,clicks,Long,True,False,,Metric,"The number of clicks.
"
ConversionCategoryName,Conversion category,conversionCategory,String,True,False,,Segment,"A category that describes the action the user will take to complete a conversion. Prevents zero-conversion rows from being returned. Values: ""Download"", ""Lead"", ""Purchase/Sale"", ""Signup"", ""View of a key page"", and ""Other"".
"
ConversionRate,Conv. rate,convRate,Double,True,False,,Metric,"The number of conversions divided by total clicks that can be tracked to conversions. Percentage returned as ""x.xx%"".
"
Conversions,Conversions,conversions,Double,True,False,,Metric,"The number of conversions for all conversion actions that you have opted into optimization.
"
ConversionTrackerId,Conversion Tracker Id,conversionTrackerId,Long,True,False,,Segment,"ID of the conversion tracker.
"
ConversionTypeName,Conversion name,conversionName,String,True,False,,Attribute,"The name of the conversion type. Prevents zero-conversion rows from being returned.
"
ConversionValue,Total conv. value,totalConvValue,Double,True,False,,Metric,"The sum of conversion values for all conversions.
"
ConvertedClicks,Converted clicks,convertedClicks,Long,True,False,,Metric,"The number of clicks that converted within your chosen conversion window.
"
Cost,Cost,cost,Money,True,False,,Metric,"The sum of your cost-per-click (CPC) and cost-per-thousand impressions (CPM) costs during this period.
"
CostPerAllConversion,Cost / all conv.,costAllConv,Money,True,False,,Metric,"Total cost divided by all conversions.
"
CostPerConversion,Cost / conv.,costConv,Money,True,False,,Metric,"Total cost divided by total ConversionValue.
"
CostPerConvertedClick,Cost / converted click,costConvertedClick,Money,True,False,,Metric,"Cost divided by your total converted clicks.
"
CreativeId,Ad ID,adID,Long,True,False,,Attribute,"ID of the ad.
"
CrossDeviceConversions,Cross-device conv.,crossDeviceConv,Double,True,False,,Metric,"Conversions from when a customer clicks on an AdWords ad on one device, then converts on a different device or browser. Cross-device conversions are already included in your AllConversions column.
"
Ctr,CTR,ctr,Double,True,False,,Metric,"The number of clicks your ad receives (Clicks) divided by the number of times your ad is shown (Impressions). Percentage returned as ""x.xx%"".
"
CustomerDescriptiveName,Client name,clientName,String,True,False,,Attribute,"The descriptive name of the Customer.
"
Date,Day,day,Date,True,False,,Segment,"The date formatted as yyyy-MM-dd.
"
DayOfWeek,Day of week,dayOfWeek,DayOfWeek,True,False,"MONDAY / Monday
TUESDAY / Tuesday
WEDNESDAY / Wednesday
THURSDAY / Thursday
FRIDAY / Friday
SATURDAY / Saturday
SUNDAY / Sunday
",Segment,"The name of the day of the week, e.g., ""Monday"".
"
DestinationUrl,Destination URL,destinationURL,String,True,False,,Attribute,"Destination URL for the impression.
"
Device,Device,device,DeviceType,True,False,"UNKNOWN / Other
DESKTOP / Computers
HIGH_END_MOBILE / Mobile devices with full browsers
TABLET / Tablets with full browsers
",Segment,"Device type where the impression was shown.
"
EngagementRate,Engagement rate,engagementRate,Double,True,False,,Metric,"How often people engage with your ad after it's shown to them. This is the number of ad expansions divided by the number of times your ad is shown. Percentage returned as ""x.xx%"".
"
Engagements,Engagements,engagements,Long,True,False,,Metric,"The number of engagements. An engagement occurs when a viewer expands your Lightbox ad. Also, in the future, other ad types may support engagement metrics.
"
ExternalCustomerId,Customer ID,customerID,Long,True,False,,Attribute,"The Customer ID.
"
FinalUrl,Final URL,finalURL,String,True,False,,Attribute,"Final URL of the impressions.
"
