Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
AccentColor,Accent color (responsive),accentColorResponsive,String,True,True,,Attribute,The accent color for the responsive display ad.
AccountCurrencyCode,Currency,currency,String,True,True,,Attribute,The currency of the Customer account.
AccountDescriptiveName,Account,account,String,True,True,,Attribute,The descriptive name of the Customer account.
AccountTimeZone,Time zone,timeZone,String,True,True,,Attribute,"Name of the timezone selected for the Customer account. For example: ""(GMT-05:00) Eastern Time"". This field does not reflect the current state of daylight saving time for the timezone."
ActiveViewCpm,Active View avg. CPM,activeViewAvgCPM,Money,True,True,,Metric,"Average cost of viewable impressions (ActiveViewImpressions).
Values can be one of: a) a money amount in micros, b) ""auto: x"" or ""auto"" if this field is a bid and AdWords is automatically setting the bid via the chosen bidding strategy, or c) ""--"" if this field is a bid and no bid applies to the row."
ActiveViewCtr,Active View viewable CTR,activeViewViewableCTR,Double,True,True,,Metric,"How often people clicked your ad after it became viewable.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
ActiveViewImpressions,Active View viewable impressions,activeViewViewableImpressions,Long,True,True,,Metric,How often your ad has become viewable on a Display Network site.
ActiveViewMeasurability,Active View measurable impr. / impr.,activeViewMeasurableImprImpr,Double,True,True,,Metric,"The ratio of impressions that could be measured by Active View over the number of served impressions.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
ActiveViewMeasurableCost,Active View measurable cost,activeViewMeasurableCost,Money,True,True,,Metric,"The cost of the impressions you received that were measurable by Active View.
Values can be one of: a) a money amount in micros, b) ""auto: x"" or ""auto"" if this field is a bid and AdWords is automatically setting the bid via the chosen bidding strategy, or c) ""--"" if this field is a bid and no bid applies to the row."
ActiveViewMeasurableImpressions,Active View measurable impr.,activeViewMeasurableImpr,Long,True,True,,Metric,The number of times your ads are appearing on placements in positions where they can be seen.
