Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
FinalAppUrls,App final URL,appFinalURL,AppUrlList,False,True,,Attribute,"List of final app URLs of the main object of this row.
Starting with v201509, AppUrlList elements are returned in JSON list format. In v201506 and earlier, these elements are delimited by the semicolon character (;)."
FinalMobileUrls,Mobile final URL,mobileFinalURL,UrlList,False,True,,Attribute,"List of final mobile URLs of the main object of this row.
Starting with v201509, UrlList elements are returned in JSON list format. In v201506 and earlier, these elements are delimited by the semicolon character (;)."
FinalUrls,Final URL,finalURL,UrlList,False,True,,Attribute,"List of final URLs of the main object of this row.
Starting with v201509, UrlList elements are returned in JSON list format. In v201506 and earlier, these elements are delimited by the semicolon character (;)."
Id,Criterion ID,criterionID,Long,True,True,,Attribute,"ID of the main object of this row.
"
Impressions,Impressions,impressions,Long,True,True,,Metric,"Count of how often your ad has appeared on a search results page or website on the Google Network.
"
IsNegative,Is negative,isNegative,Enum,True,True,"TRUE / true
FALSE / false
",Attribute,"Indicates if the criterion for this row is a negative (exclusion) criterion.
"
Month,Month,month,String,True,True,,Segment,"The first day of the month, formatted as yyyy-MM-dd.
"
MonthOfYear,Month of Year,monthOfYear,MonthOfYear,True,True,"JANUARY / January
FEBRUARY / February
MARCH / March
APRIL / April
MAY / May
JUNE / June
JULY / July
AUGUST / August
SEPTEMBER / September
OCTOBER / October
NOVEMBER / November
DECEMBER / December
",Segment,"The name of the month of the year, e.g., ""December"".
"
ParentCriterionId,Parent Criterion ID,parentCriterionID,Long,True,True,,Attribute,"Criterion ID of the product partition's parent.
"
PartitionType,Partition Type,partitionType,ProductPartitionType,True,True,"UNKNOWN / Unknown
SUBDIVISION / Subdivision
UNIT / Unit
",Segment,"The partition type of the ProductPartition criterion.
"
ProductGroup,Product Group,productGroup,String,True,True,,Attribute,"Path to the ProductPartition, including all of its parent partitions.
"
Quarter,Quarter,quarter,String,True,True,,Segment,"The first day of the quarter, formatted as yyyy-MM-dd. Uses the calendar year for quarters, e.g., the second quarter of 2014 starts on 2014-04-01.
"
SearchImpressionShare,Search Impr. share,searchImprShare,Double,True,True,,Metric,"The impressions you've received on the Search Network divided by the estimated number of impressions you were eligible to receive. A percentage returned as ""xx.xx%"", or the special value ""< 10%"".
"
TrackingUrlTemplate,Tracking template,trackingTemplate,String,True,True,,Attribute,"Tracking template of the main object of this row.
"
UrlCustomParameters,Custom parameter,customParameter,CustomParameters,False,True,,Attribute,"Custom URL parameters of the main object of this row.
Starting with v201509, CustomParameters elements are returned in JSON map format. In v201506 and earlier, these elements are delimited by the semicolon character (;)."
ValuePerAllConversion,Value / all conv.,valueAllConv,Double,True,True,,Metric,"The value, on average, of all conversions.
"
ValuePerConversion,Value / conv.,valueConv,Double,True,True,,Metric,"The total value of your conversions divided by the total number of converted clicks.
"
ValuePerConvertedClick,Value / converted click,valueConvertedClick,Double,True,True,,Metric,"The total value of all conversions divided by the total number of converted clicks.
"
Week,Week,week,String,True,True,,Segment,"The date for the Monday of the week, formatted as yyyy-MM-dd.
"
Year,Year,year,Integer,True,True,,Segment,"The year, formatted as yyyy.
"
